,Short,Long,Rating
388,Useless product,Not a good product to buy.. MI has not keep the quality by reducing the price.. Not expected from MI,1
389,Very poor,Phone processing very bad.every time will not work.every time we have to press power button for proper working,1
390,Horrible,Low speed bad camera,1
391,Utterly Disappointed,Not good,1
392,Useless product,Waste product...Not.satisfied...Very.......bad,1
393,Utterly Disappointed,Totally waste for money sont buy it seriously,1
394,Horrible,Very bad phone dont take it,1
395,Useless product,From the 3rd day onwards back camera is not working.,1
396,Terrible product,Very bad camera,1
397,Don't waste your money,Very very baad mobile 😡😡😡😡😡🤬🤬🤬🤬,1
398,Useless product,Not a good product to buy.. MI has not keep the quality by reducing the price.. Not expected from MI,1
399,Very poor,Phone processing very bad.every time will not work.every time we have to press power button for proper working,1
400,Horrible,Low speed bad camera,1
401,Utterly Disappointed,Not good,1
402,Useless product,Waste product...Not.satisfied...Very.......bad,1
403,Utterly Disappointed,Totally waste for money sont buy it seriously,1
404,Horrible,Very bad phone dont take it,1
405,Useless product,From the 3rd day onwards back camera is not working.,1
406,Terrible product,Very bad camera,1
407,Utterly Disappointed,Camera quality is very poor.,1
408,Useless product,Camera quality is very poor,1
409,Absolute rubbish!,"Never buy this product,it's totally waste.
It has volume issue.Phone heating issue and camera quality is very bad..Pls do not waste your money.Go for other brand.",1
410,Horrible,waste of time and money purchased New phone but from first day Restart problem fast boot issue bad experience from flipkart be careful to invest here,1
411,Utterly Disappointed,Hitting problem must 2nd day use,1
412,Worst experience ever!,Camera is worst,1
413,Useless product,Battery problem .. damage mobile.. Replacement problem...after 12 days til now not replacement done,1
414,Don't waste your money,Poor product,1
415,Terrible product,Worst quality phone,1
416,Utterly Disappointed,Very bad screen time,1
417,Worthless,Very vast mobile,1
418,Unsatisfactory,Please don't buy this phone.. Waste og your money,1
419,Never Buy,Never buy bad product,1
420,Worst experience ever!,Sound is.soul,1
421,Did not meet expectations,Simply waste of money,1
422,Absolute rubbish!,"OMG.. Money is wastee.. Don't look for this product guyss.... Aftr using one month, it was working badlyy... Sometimes it gets switch off and won't onnn..... So don't buy thisss...",1
423,Very poor,Fingerprint sensor not given in this model.,1
424,Terrible product,Go for realme or oppo.,1
425,Useless product,Super,1
426,Did not meet expectations,Jest heet the mobil,1
427,Utterly Disappointed,Worsted,1
428,Don't waste your money,Redmi 9 i Speaker is very bad.,1
429,Utterly Disappointed,"Phone is heating and charge is slowly charging. In YouTube there was a watch history from oct-20-2020 may I know the reason of watch history, and the phone heating and charging.",1
430,Not recommended at all,Very bad,1
431,Terrible product,Very bad Network receiving power...So much voice disturbance at phone call... Acceptable only in urban areas...Nearby signal tower,1
432,Hated it!,Hanging issue after few months.,1
433,Did not meet expectations,"Lots of hang and processor isse this device is not for gamers
Don't purchase it .
And when u purchase this mobile
This will be never return or replaced",1
434,Absolute rubbish!,Unsatisfied,1
435,Worthless,Very bad redmi9i,1
436,Don't waste your money,I don't like this product....,1
437,Absolute rubbish!,Flipkart is a fully fraud company. don't buy from flipkart.,1
438,Utterly Disappointed,Plz don't take mi 9i mobile bad product,1
439,Hated it!,Very poor,1
440,Terrible product,Poor camera,1
441,Worst experience ever!,Worst product. Flipkart waste service,1
442,Worst experience ever!,"I am reviewing this mobile after using one week. The response speed is slow, camera quality is very poor. If planing to buy one dnt go for it. Installed with 4 GB/64gb but seems like slower than 2 hv RAM. Not worth money .",1
443,Did not meet expectations,Not good to use,1
444,Utterly Disappointed,Not good Phone,1
445,Utterly Disappointed,Camera quality is very poor.,1
446,DON'T BUY BECAUSE IT IS CHEAP. YOU WILL REGRET LATER,"Speakers malfunction, camera is below average and Flipkart customer service is The worst.",1
447,Did not meet expectations,"This device will put you off Xiaomi for good
1. Display lags & stutters all the time
2. Camera quality is horrible
3. Speaker volume is so low, even on full volume you can barely hear the ringtone; calls on speaker are barely audible
4. Device is heavy in hand",1
448,Unsatisfactory,Very bad camera,1
449,Worst experience ever!,Slow software,1
450,Did not meet expectations,I got faulty product speaker isn't working while screen is off.,1
451,Terrible product,AVG.,1
452,Very poor,I don't like it,1
453,Worthless,Do not buy this. The dialer is not working. Not able to make calls from dialed list and from contact.after touching the dial pad it's still inactive and not dialing.,1
454,Very poor,Display broken no reasonly. And no gived warrenty,1
455,Not recommended at all,Speaker and MIC Of the phone not working well.,1
456,Horrible,Over heating system,1
457,Worst experience ever!,With my mobile I didn't get back cover and screen protector..,1
458,Very poor,Mobile is maybe good but provider ( Flipkart ) is Wrost. Every 2nd time my order cancelled after 10-20 days. So if you order some emergency item or if you want you receive this item on time so don't take order on Flipkart.,1
459,Not recommended at all,Bad mobile,1
460,Horrible,Phone not charging after using 1 month,1
461,Worst experience ever!,Very bad quality,1
462,Horrible,Camera is very bad....,1
463,Did not meet expectations,Its worst phone,1
464,Horrible,Bad camera quality & over hitting,1
465,Useless product,"Material quality of this phone is very poor..
My phone is slightly bend without any accident",1
466,Worst experience ever!,Camera not super,1
467,Horrible,Camera is so bad,1
468,Don't waste your money,I called it mr. hang.,1
469,Very poor,Camera n displays poor,1
470,Utterly Disappointed,The sound quality is very bad don't purchase,1
471,Don't waste your money,Bad,1
472,Terrible product,Not good but something bet,1
473,Worst experience ever!,Not good,1
474,Not recommended at all,Display is not clear,1
475,Worthless,Very bad...My mobile has stopped working within 2 months. No response as well when call,1
476,Useless product,Just in 1 months phone is not working,1
477,Worst experience ever!,Waste of money.Very slow processing.,1
478,Waste of money!,Guys don't buy this mobile no Camera clarity and no finger print option.,1
479,Useless product,Picture quality rubbish.... Camera not good,1
480,Very poor,"Mobile got Hit
Used 1hr



Bad Mobile",1
481,Worst experience ever!,Very bad product don't west money,1
482,Did not meet expectations,"Parcel box out and in side oil 💧💧💧💧☔☔
Packing is very bad",1
483,Worst experience ever!,No good😂😂😂😂😂😂,1
484,Did not meet expectations,Super phone,1
485,Horrible,"Gyro setting is not available
Worst for gaming
Motion sensor is not here
Bad experience ..
I preferred to take realme c3
If it available
In price and performance that mobile is good",1
486,Waste of money!,"Poor build quality, in each and every term.",1
487,Don't waste your money,"It has serious issue of display of incorrect contact details. Also, calls gets lost automatically.",1
488,Absolute rubbish!,Not as much expected,1
489,Absolute rubbish!,Just a toy,1
490,Unsatisfactory,Bad phone very slow hang problem,1
491,Terrible product,It's too bad,1
492,Unsatisfactory,Very very poor quality while we are talking on video call. It is not worthy for this price.,1
493,Worst experience ever!,Not happy with product and service..,1
494,Utterly Disappointed,Battery backup is poor everything is ok but 5000 mh battery drain fast use only 4 hour100 to 0,1
495,Useless product,"Waste of money, don't duy",1
496,Utterly Disappointed,Ok,1
497,Absolute rubbish!,"This product is very very bad, performance is very slow and continuous hanging. This is not a usefull mobile",1
498,Horrible,Battery is not working after 1 month ...waste product. Don't buy this product,1
499,Did not meet expectations,Worst,1
500,Not recommended at all,This is worst I will say don't purchase this,1
501,Absolute rubbish!,Very Bad products,1
