,Short,Long,Rating
319,Decent product,Upgrade,3
320,Fair,Nice,3
321,Does the job,Average quality. Readings are not perfect. Display is average.,3
322,Good,Activity tracker needs to be improved,3
323,Good,Not bad,3
324,Good,Nice watch but not satisfied well....,3
325,Does the job,"The spo2 meter is not accurate at all , bp heart rate readings are random if you are buying it for health tracking please don't buy it. NOT FOR HEALTH TRACKING AND MONITORING",3
326,Does the job,Good itam,3
327,Does the job,"Doesn't show accurate SPO2, BP and pulse rate",3
328,Does the job,Connectivity with mobile is very poor its break regular,3
329,Does the job,Good,3
330,Just okay,𝐍𝐨𝐭 𝐛𝐚𝐝,3
331,Nice,Over all good.... Don't expect too much.,3
332,Does the job,"Good product. However, got defective just after 2 days of usage",3
333,Decent product,average,3
334,Decent product,Add sume others freture,3
335,Nice,So nice,3
336,Just okay,Call alert not show on the screen,3
337,Fair,It’s good to buy but not much worthy,3
338,Fair,Other function connectivity with should properly synchronized with call and sms. Reading of sp2 and bp level are varies instant cases. Reliability and comparability seems to be jeopardized.,3
339,Nice,Good,3
340,Decent product,Good,3
341,Nice,"Exactly after 6 month's,it got stopped working RIP..",3
342,Nice,"It's been around 6 months that I have purchased this.
Price wise it is good and it giving features that one can expect.
But it is also true that the reading in this is not at all accurate so don't trust on this for medical purpose.
The accuracy and technology needs to improved definitely.
And the design should be also given focus.
Overall if you want to get a brand on watch in low price and decent features you should go for it.",3
343,Good,Nice watch but call opsonises not available.,3
344,Decent product,"If it was a full screen it was the best watch
If the display was in off it's looks bad, the screen position can be easily identified
Also provide update with both wrist rise and tap to wake ,
More good watch faces
Watch wakes up after a second of wrist rise also for notifications
Every time we should download cloud watch faces this is a good disadvantage
The brightness levels are too poor ,provided with only 3 levels
If there was a mute option during receiving calls it would be better
The battery backup is good as expected it will lasts upto 6-10 days based on usage
Activity tracking is also nice and tracks the result approximately accurate
Works little slow compare to other smart watches
Overall the watch is good at this price range",3
345,Does the job,If the app is running it will show notification otherwise it will not show. Activity tracking its ok ok,3
346,Just okay,Not accurate measurement of spo2 and blood pressure,3
347,Just okay,"Not that great also reading are not exact or even nearby.
Only tracking of pedometer is correct.
Workout meter , calories count is as per the mins of how long u have kept the timer running not actually working out
So yes if u want a pedometer and watch the. Go for it or else useless",3
348,Decent product,Oxygen saturation and BP are not accurate,3
349,Nice,Some features are very bad... it's not proper working,3
350,Good,"Waste of money
My watch doesn't connecting with application after 2 months of usage",3
351,Just okay,"Ok ok

It’s good",3
352,Decent product,It's ok my opinion ???sup quality but tracking system nt little bit nt ok,3
353,Fair,Not good or not bad as simple as that .,3
354,Good,Happy',3
355,Good,Wrong Reading of bp spo2 etc.,3
356,Decent product,It's ok...not that great.,3
357,Fair,Display area is 60% of dial. That too is not HD. Display need major improvement. SPO2 measurement is good but heart rate and BP is inaccurate. It appears to be a child toy.,3
358,Good,It is lovely but the blood pressure marking is fake. It shows wrong but although it is good.,3
359,Nice,Not good at all and bit expensive as per the features,3
360,Nice,Good,3
361,Nice,Very poor connectivity.,3
362,Decent product,Give not accurate information for BP and heart rate,3
363,Nice,There us a function of a camera that doesn't work anymore or i couldn't understand what is the function of the camera given in the watch,3
364,Does the job,Display very small. Disappointed,3
365,Just okay,Nice.,3
366,Just okay,"B.p is 100% inaccurate, spo2 also fluctuates, accept run, walk all are first settings not value for money",3
367,Fair,Good product,3
368,Does the job,"Screen quality 2/10
App and connectivity is pathetic..
Else everything is bearable considering the price",3
369,Good,Ok product,3
370,Nice,"Battery backup is very bad.
Do not receive WhatsApp notification even the sns alert settings is on from the app, whenever I try to sync at 45% watch keeps on restarting.",3
371,Just okay,This wach is very beautiful and value for money,3
372,Good,Seriously very nice looking 😜💕,3
373,Terrific purchase,There was a problem in call and sms functions.when call and sms is on in the app in the mobile..still it doesn't show calls and sms.But other functions are doing good.but for this reason I want to give only 3 stars.,3
374,Decent product,Under 2.5k it's good...not excellent,3
375,Fair,everything is ok but design is not satisfying,3
376,Just okay,Waste product,3
377,Just okay,Nice,3
378,Decent product,Good product 👍,3
379,Nice,It's an good product,3
380,Fair,"Battery is not good, it only lasts upto 5 days only in a single charge.
Activity tracking is not accurate..
Lookwise it is fine with this price range.",3
381,Does the job,Activity tracking is just worst and there's lack of basic functions. other measures like bp and oxygen aren't accurate or near to accurate at all,3
382,Fair,"Processor is not good enough, mostly showing the connectivity failure and company isn't responding when you are suffering from various problems.",3
383,Does the job,I got very upset by seeing flipcart packing... And I trusted boat so much but it was too bad...i think this is not worth of my money... And in this is not showing notification OT whatsapp and its not getting connet to my Bluetooth so I'm using app to connect for watch...totally wrost watch...,3
