,Short,Long,Rating
1388,Could be way better,Heat power bank toooo fast,2
1389,Bad quality,Watse of money,2
1390,Bad quality,"Not charging properly
Backup power is low",2
1391,Expected a better product,Very low battery backup..,2
1392,Moderate,I found faulty. Not working. Local type product. Perhaps send me refurbished one after repair.,2
1393,Moderate,Good product I must say u should also use it because it has low price and good power backup,2
1394,Slightly disappointed,This porebunk takes 12 hours to charge,2
1395,Moderate,It's ok,2
1396,Moderate,No Good Backup,2
1397,Moderate,Battery backup no,2
1398,Bad quality,"Takes too long to charge and very less time to drain.. Very bad experience, review after just using it one month. Can't even return it as replacement time elapsed.",2
1399,Moderate,Ok,2
1400,Could be way better,"It can charge only one phone with 5000 mah battery
Although its 10000 mah because only 60 % is available so please check percentage availability for power banks and buy them",2
1401,Could be way better,"It's me appus kc .
I compel you to don't buy this.because after 6 months I used it as a table leg adjuster.",2
1402,Bad quality,Nice,2
1403,Moderate,not good,2
1404,Moderate,Power bank not good,2
1405,Slightly disappointed,"It doesn't give power backup of 10000mah
It only gives 6000mah.
It takes 6and half hour to charge,but gives only 6000mah backup",2
1406,Slightly disappointed,Made in India is a good thing but in the body I have not found and mark of fast charging port in the usb sides. Like seriously,2
1407,Bad quality,Product is good but USB port is not best also design is not good,2
1408,Slightly disappointed,The battery backup is like 5000 mAh,2
1409,Bad quality,Ok,2
1410,Could be way better,Bad product,2
1411,Moderate,It was run approx 6000 mah performance,2
1412,Moderate,Cable not working properly and backup also not good..,2
1413,Bad quality,Average Product,2
1414,Expected a better product,Poor,2
1415,Moderate,Overall good as per mrp..,2
1416,Bad quality,When I order I received defective product and didn't work properly and couldn't charge phone,2
1417,Slightly disappointed,"Not trendy look, it is heavy to carry over",2
1418,Could be way better,Old one is best this time worst product arrival. Loss of money,2
1419,Not good,"Little bit disappointed 😞 because after some time charging automatically disconnected, I don't know why...charging speed is slow",2
1420,Slightly disappointed,I have redmi note 7S 4000 mah battery and i charge 3 times,2
1421,Moderate,OK OK not excellent but work proper,2
1422,Slightly disappointed,They charging can not store in power bank they can store in half an hour,2
1423,Could be way better,"Bad quality product, not keeping charge from day one",2
1424,Bad quality,Waste products,2
1425,Expected a better product,It's good,2
1426,Moderate,Not Good Not Bad,2
1427,Expected a better product,Fast Charging Is Myth It Takes Almost 30 minute For 10% Charging Design Is Average,2
1428,Expected a better product,"Don't buy go for mi,",2
1429,Expected a better product,I m not satisfied,2
1430,Moderate,"power bank quality not well.
full charge power bank only one time one mobile full charge",2
1431,Not good,"Too much heating problem while charging
Powerbank as well as charger
Don't buy",2
1432,Moderate,Not a good product.. After a week.. stop working.. rewriting the review,2
1433,Moderate,Not charging,2
1434,Could be way better,Not 10000 mah and quality good but not good so bad again,2
1435,Not good,Not bad,2
1436,Expected a better product,Cable Charging Support Very Slow Charging 😒,2
1437,Slightly disappointed,"I think tha this power bank doesn't have 10000 mah it is less than 5000mah
When the bank is charged full it charges only 1 mobile that also not more than 90 percent
My mobile is having 4000 maho",2
1438,Expected a better product,Just ok in this price,2
1439,Moderate,Built quality is worst .Looks like road side product,2
1440,Slightly disappointed,Thought it was fast charging..but it is not..first time sad with Flipkart product.. 👎👎,2
1441,Bad quality,It does not having fast charging as mentioned,2
1442,Could be way better,Charging Cable is not well...,2
1443,Could be way better,Power is not good it's not goog,2
1444,Not good,After 15 days use power bank not full change and battery backup not good,2
1445,Bad quality,"Average quality product
Battery backup not good",2
1446,Not good,Average quality product but power backup not good maximum 6000mah battery backup,2
1447,Moderate,Very bad quality not long lasting,2
1448,Moderate,Its not connect samsang A20s phone,2
1449,Slightly disappointed,Ok,2
1450,Could be way better,Not good. The battery output is only 6400.,2
1451,Moderate,It's not fast charging.except that all good.,2
1452,Slightly disappointed,Difficult to turn on the power bank,2
1453,Could be way better,No c type adopters,2
1454,Bad quality,Very slow charging .... Not satisfied.,2
1455,Not good,Very slow charging,2
1456,Could be way better,Good,2
1457,Bad quality,I got this power bank 400rs only flipkart big billion sell it good and packing but after 2 months using this power bank his charging speed down slow and battery indicators not working properly he always showed full battery but not fully charged the power bank fully rubbished plese dont buy he cheted to 12w fast charging battery,2
1458,Not good,Battery backup is less,2
1459,Not good,It takes a lot of time to charge.. And drains so quickly.. Just been 2 days since I've been using it and I'm not at all impressed..,2
1460,Moderate,Not Good,2
1461,Moderate,"It is good
but
it is not c-type",2
1462,Bad quality,Only 1 usb port is charging my phone! Really disappointed!!,2
1463,Not good,Product is only looking good. But there battary is not 10000mAH. It's battary work like 5000 mAH,2
1464,Bad quality,"Power back up is not good,
It can charge my MI NOTE 8 from 0% to 100% only 1.25 times",2
1465,Expected a better product,Power bank is good but charging connector is damage,2
1466,Expected a better product,iNDICATER WAS TOO BAD.... AS OF NOW WORKING FINE.. BUT I DONT LIKE THE MAKE...VRY BAD.. FEEL LIKE A CHIA MADE LOCAL ITEM.,2
1467,Could be way better,Just one month it is not charg phone so so so bad 😠i hate it,2
1468,Expected a better product,Not Good this power bank 5000mah capacity cheating flipkar and too much take delivery time more dan 1 week and I'm a plus member very irritating worst delivery,2
1469,Not good,Quality not as expected. Data cable not working. Power backup not good. Product build quality is very cheap,2
1470,Moderate,Phone gets very hot while charging,2
1471,Bad quality,Not fast charging!,2
1472,Not good,It was not 10000mah power bank it was be like 4ooomah battery,2
1473,Moderate,Just ok,2
1474,Moderate,Not bad it is use to good,2
1475,Moderate,"Afterusing of 4 months I am providing review. Initially for 1 month it works fine, later month by month it reducing power backup. Now it supports only 3000mah when charging of 10000mah",2
1476,Bad quality,Cable problem waste of money 😡😠😑😑😑😡😠😡 😡 😤😒,2
1477,Bad quality,Yesterday I received this product ....it's works properly but today it's not working properly at all.... instead of increasing battery it's decreasing the battary ...I don't know how ?🤨,2
1478,Could be way better,It's not charging,2
1479,Not good,Battery drain problem,2
1480,Expected a better product,Charging cable not working,2
1481,Not good,"Not met the expectations,,,its not good at battery backup because it's power backup NOT withstand for more than one full charge of my mobile (5000mah),,, for second time I need to Re-charge the powerbank for the next charge full charge..,,,,it's namely in
10000 mah powerbank,,,but works like 5000 mah power bank

1).Poor battery backup...
2).Power indication light not working properly..


I am writing this review after 1 month usage........Worst product.....",2
1482,Could be way better,Charging speed kam hai,2
1483,less Capacity,I don't think so its 10000mah.,2
1484,Not good,OK..,2
1485,Could be way better,"Most Worthest Product , Full Money Loss .. Totally Low quality .... Any one don't Bye this product ... I",2
1486,Could be way better,Average,2
1487,Expected a better product,Not working within a month. Terrible,2
1488,Slightly disappointed,It was a good power bank it not 12w it's supporting only 5w charger,2
1489,Bad quality,Not enough power as mentioned. Get fully drained only after one charge of 3000mah battery,2
1490,Not good,Charging speed is Slow as Compared to other similar power bank of this Price range.,2
1491,Not good,It will take 4 hours to charge...And will drain very fast,2
1492,Could be way better,"My power bank is not working in 1month.
Not charged.
No service center in my city in gujrat.
Your product is poor.
6 month manufacture warranty. But not support.",2
1493,Expected a better product,Bed,2
1494,Could be way better,Ok product,2
1495,Could be way better,Not good,2
1496,Slightly disappointed,Very bad quality,2
1497,Slightly disappointed,This is not fast charging Power bank,2
1498,Not good,Good,2
1499,Could be way better,Damaged within 4 months..... Battery was too bad..... Power bank’s jack was defected..... Overall not a satisfactory product.....,2
1500,Could be way better,Led torches light is not available,2
1501,Slightly disappointed,Please don't buy this product. I have purchased on July 20. It's not working from last 4 weeks. Really it's disappointed.,2
1502,Expected a better product,"Delivery slow. Average product.my phone charges very quickly and drains very quickly too. But on using this powerbank, the charging rate is pretty slow",2
1503,Slightly disappointed,Its taking time to charge,2
1504,Expected a better product,Slow charging,2
1505,Bad quality,Not satisfied,2
1506,Bad quality,It's not giving fast charging,2
1507,Could be way better,Loss of money very poor backup,2
1508,Expected a better product,Not good,2
1509,Slightly disappointed,Bad product,2
1510,Bad quality,For my mobile only one time coming battery full iam not expected this my battery capacity 4500 powerbank capacity 10000 it's not good,2
1511,Slightly disappointed,Very good product it is not fast charging 🔋⚡good design and average power backup but not good value for money u can go for this product.,2
1512,Not good,Pawor bank is not good only 2 hors..working Ambrane,2
1513,Slightly disappointed,Its taking time to charge,2
1514,Expected a better product,Slow charging,2
1515,Bad quality,Not satisfied,2
1516,Bad quality,It's not giving fast charging,2
1517,Could be way better,Loss of money very poor backup,2
1518,Expected a better product,Not good,2
1519,Slightly disappointed,Bad product,2
1520,Bad quality,For my mobile only one time coming battery full iam not expected this my battery capacity 4500 powerbank capacity 10000 it's not good,2
1521,Slightly disappointed,Very good product it is not fast charging 🔋⚡good design and average power backup but not good value for money u can go for this product.,2
1522,Not good,Pawor bank is not good only 2 hors..working Ambrane,2
1523,Expected a better product,Worest backup,2
1524,Could be way better,It's not fast charger,2
1525,Bad quality,Waste product,2
1526,Not good,Slow charging...,2
1527,Expected a better product,Worst,2
1528,Expected a better product,"It's not even been a year and this powerbank has become painfully slow.
Can't recommend to anyone",2
1529,Could be way better,Just ok !,2
1530,Could be way better,Not worth money . Power backup is so bad . It functions as 5000 mah only .,2
1531,Bad quality,"No fast charging!!!! Stop with the false advertisement once and for all!! One of the reasons I bought the PowerBank is to make use of the fast charging and am completely upset with it. The product however is not bad on design and backup front but definitely needs improvement as it lacks quality standards compared to the Chinese ones.

Review after 3 weeks:

Powerbank started to behave in weird ways by disconnecting every 5 mins when connected to Mobile for charging it, had to manually switch on the button everytime for like 15 to 20 times for the charging to complete in Mobile. Literally fed up with the problem now and contacting service center on this",2
1532,Could be way better,You can buy it,2
1533,Slightly disappointed,Not good,2
1534,Slightly disappointed,Expected a better product from an Indian brand.Many times charging stop of it's own.,2
1535,Expected a better product,"I expected a better product,many times charging stop of its own.",2
1536,Expected a better product,Ok,2
1537,Not good,Only one time you can charge your mobile with full charging power bank.,2
1538,Could be way better,This is not 10000mah it seems to 5000only.I can charge my 2500mah battery only two time .,2
1539,Expected a better product,Capicity is not as describes usually powerbanks are not gives piwer as described but it is expected with a branded bowerbank to give atleast 80% of its capacity but it has only 64% i.e 6400 mah I charged my 5000 mah battery mobile from 0% it charges once full and once 28% only,2
1540,Bad quality,Out pit very slow 3300 mah battry ko full charge jarne me 3 hour lagta h,2
1541,Slightly disappointed,Not post charging this very slow charge dont buy beter mi power bank,2
1542,Slightly disappointed,"Product is not working properly, crack mark, overheated during input charging.",2
1543,Moderate,not charging fast and build quality is very bad ( side button easily broked),2
1544,Moderate,"Don't buy
Not working",2
1545,Slightly disappointed,"Although written 12 watt 2.4V charging
But charging rate to much slower
Power backup is almost good
In design I'm impressive",2
1546,Moderate,It is the bad product it takes 6hr to charge,2
1547,Slightly disappointed,Not Good..,2
1548,Could be way better,Not bad,2
1549,Slightly disappointed,Very bad product not working when I charge this power bank,2
1550,Expected a better product,"It is not charging fastly my mobile phone i
give 1% in 3 To 4 min",2
1551,Bad quality,Charging is very slow,2
1552,Could be way better,Good amazing,2
1553,Bad quality,Bad,2
1554,Moderate,Not bad.,2
1555,Bad quality,Color miss matches,2
1556,Bad quality,"Good product, but cable works only few days.
Cable quality is very poor.",2
1557,Slightly disappointed,Backup very low & charging speed very slow,2
1558,Bad quality,"Heating problm.
Out put charging problm.
But battry backup is so good .
Full 10000 capacity.",2
1559,Moderate,"It's not charging for bluetooth earphone
It's not charging properly and it's damage",2
1560,Could be way better,power bank is ok. but data transfer cable is too bad and not working properly. many time stop charging autometic.,2
1561,Not good,Bad power bank,2
1562,Bad quality,"After using for 6 months with daily charging,the power bank is completely dead now.Dont buy this product.The charging is also very slow.",2
1563,Not good,Slow charge 2 mobile charge full power charging main,2
1564,Not good,"Dont go fpr it ! Just 32 days of use its not charging, very very diappointing products !! M stunned, never expected a brand like ambrane",2
1565,Bad quality,Everything is good but power backup is very low.,2
1566,Bad quality,Stop buying this it's very poor quality I'm wasting my money you can go with redmi or realme powerbank,2
1567,Bad quality,"Not good, products demej",2
1568,Could be way better,I think it's not. 10000mah,2
1569,Expected a better product,Waste product,2
1570,Could be way better,In three months gone,2
1571,Bad quality,Niz,2
1572,Slightly disappointed,Bogas pyakege,2
1573,Bad quality,With in 6 months power not supply to mobile. Very bad product,2
1574,Not good,Good,2
1575,Moderate,I buy this power bank in December but now in may the power bank is stopped working ....very bad experience ...😠😠😡😡,2
1576,Expected a better product,"It's USB output is messy after use of 1 month , sometimes charge some time disconnecting automatically...strange but I'll prefer to buy different product than this...",2
1577,Moderate,Don’t get me wrong initially the product was superb but then after 2 months it started wearing off and then the backup was no more than 2 capacity of charging my iPhone 6 Plus. That’s why I only review a product after 2 months. As it will then show it’s true color. The glue or whatever it is holding the joint will also wear off making it prone to come out of the enclosing,2
1578,Expected a better product,"Not satisfied on 3 to 4 charge battery backup us nice, but after that power bank was not charging properly it takes 7to 8hours to charge its one point indicator😕",2
1579,Could be way better,Is this 10000. But working 5000,2
1580,Not good,"Not charging my phone properly, very slow charging speed. Not satisfied with its performance.
On my personal opinion I will not suggest to anyone to buy this product.",
1581,Not good,Nathing,
1582,Not good,Battery backup is not good as much i expected. (10000mAH),
1583,Bad quality,No back up..,
1584,Could be way better,Able to charge only once.. Realme 3 pro,
1585,Moderate,worst product,
1586,Bad quality,Battery backup not there,
1587,Moderate,"Not Fast charging ,Gionee is more better",
1588,Not good,not bad..,
1589,Moderate,Cool Power bank,
1590,Bad quality,its good but it damaged my phone jacg,
1591,Moderate,i think it is wrost if you want best performance in back up so i concern you to buy mi power bank because mi power bank give you fast charging upto 18w so i suggest you don't but this,
1592,Bad quality,charging is very slov bad,
